,Comp,A1,A2,yA2,TotEng,DHmix,DHmix_in_meV
786,Ma8Ea0-Pb8I24,Ma,Ea,0.002489607451693243,-50.9909339675,2.127495216193528,2127.495216193528
787,Ma0Ea8-Pb8I24,Ma,Ea,0.995896595165414,-67.54476262625,0.05926004070640545,59.26004070640545
788,Ma0Ea8-Pb8I24,Ma,Ea,0.995896595165414,-67.53859212125,0.0654305457064055,65.4305457064055
789,Ma0Ea8-Pb8I24,Ma,Ea,0.995896595165414,-67.56279722625,0.04122544070641254,41.22544070641254
790,Ma1Ea7-Pb8I24,Ma,Ea,0.8525318953081308,-65.508039405,0.005477771591294811,5.477771591294811
791,Ma1Ea7-Pb8I24,Ma,Ea,0.8525318953081308,-65.49568479375,0.01783238284129851,17.83238284129851
792,Ma1Ea7-Pb8I24,Ma,Ea,0.8525318953081308,-65.4796476075,0.033869569091301344,33.869569091301344
793,Ma0Ea8-Pb8I24,Ma,Ea,0.9740793572705849,-67.53800446625,-0.2521148937662616,-252.11489376626162
794,Ma1Ea7-Pb8I24,Ma,Ea,0.8525318953081308,-65.47958965625,0.033927520341300976,33.927520341300976
795,Ma2Ea6-Pb8I24,Ma,Ea,0.7869506091710025,-63.36357268375,1.1936558187719513,1193.6558187719513
796,Ma2Ea6-Pb8I24,Ma,Ea,0.7869506091710025,-63.38609319125,1.1711353112719465,1171.1353112719464
797,Ma2Ea6-Pb8I24,Ma,Ea,0.7869506091710025,-63.41794287375,1.139285628771951,1139.285628771951
798,Ma2Ea6-Pb8I24,Ma,Ea,0.7869506091710025,-63.49176258875,1.065465913771952,1065.465913771952
799,Ma2Ea6-Pb8I24,Ma,Ea,0.7869506091710025,-63.39179175,1.1654367525219484,1165.4367525219484
800,Ma3Ea5-Pb8I24,Ma,Ea,0.5915295966770433,-61.355511265,0.35214059865607794,352.14059865607794
801,Ma3Ea5-Pb8I24,Ma,Ea,0.5915295966770433,-61.3522991825,0.3553526811560772,355.3526811560772
802,Ma3Ea5-Pb8I24,Ma,Ea,0.5915295966770433,-61.34419064,0.36346122365607414,363.46122365607414
803,Ma6Ea2-Pb8I24,Ma,Ea,0.294182166272845,-55.14668425375,2.2251273617506264,2225.1273617506263
804,Ma3Ea5-Pb8I24,Ma,Ea,0.5915295966770433,-61.355930635,0.3517212286560749,351.7212286560749
805,Ma6Ea2-Pb8I24,Ma,Ea,0.26657448501287173,-55.13184954375,1.837394289669838,1837.3942896698381
806,Ma1Ea7-Pb8I24,Ma,Ea,0.8487475436209515,-65.4978888,-0.03955402177730605,-39.55402177730605
807,Ma1Ea7-Pb8I24,Ma,Ea,0.8487475436209515,-65.47054496375,-0.012210185527308681,-12.210185527308681
808,Ma1Ea7-Pb8I24,Ma,Ea,0.8487475436209515,-65.5186024225,-0.060267644277303134,-60.267644277303134
809,Ma1Ea7-Pb8I24,Ma,Ea,0.8487475436209515,-65.499532425,-0.04119764677730586,-41.19764677730586
810,Ma2Ea6-Pb8I24,Ma,Ea,0.7070072172194191,-63.41209316875,-0.02057770409275861,-20.57770409275861
811,Ma2Ea6-Pb8I24,Ma,Ea,0.7070072172194191,-63.40749153625,-0.015976071592760377,-15.976071592760377
812,Ma2Ea6-Pb8I24,Ma,Ea,0.7070072172194191,-63.46562441625,-0.07410895159276265,-74.10895159276265
813,Ma2Ea6-Pb8I24,Ma,Ea,0.7070072172194191,-63.42542692125,-0.033911456592761624,-33.911456592761624
814,Ma2Ea6-Pb8I24,Ma,Ea,0.7070072172194191,-63.436964865,-0.04544940034276124,-45.44940034276124
815,Ma8Ea0-Pb8I24,Ma,Ea,0.059580167107353366,-50.99768639875,2.953221969338177,2953.221969338177
816,Ma3Ea5-Pb8I24,Ma,Ea,0.569116443457124,-61.34957562875,0.03125366345523162,31.253663455231617
817,Ma5Ea3-Pb8I24,Ma,Ea,0.36180450048728263,-57.2276481975,1.1302141061219828,1130.2141061219827
818,Ma1Ea7-Pb8I24,Ma,Ea,0.9324419219951795,-65.560851355,1.1178923361433206,1117.8923361433206
819,Ma3Ea5-Pb8I24,Ma,Ea,0.6855677517992631,-61.3554980525,1.7233928942951309,1723.3928942951309
820,Ma5Ea3-Pb8I24,Ma,Ea,0.4329465726521501,-57.18380304875,2.211433815029803,2211.433815029803
821,Ma0Ea8-Pb8I24,Ma,Ea,0.9428574338575101,-67.57222806875,-0.7416081852466263,-741.6081852466264
822,Ma0Ea8-Pb8I24,Ma,Ea,0.9428574338575101,-67.55895464375,-0.7283347602466321,-728.3347602466322
823,Ma0Ea8-Pb8I24,Ma,Ea,0.9428574338575101,-67.4887788175,-0.6581589339966385,-658.1589339966386
824,Ma0Ea8-Pb8I24,Ma,Ea,0.9428574338575101,-67.58280852,-0.7521886364966335,-752.1886364966335
825,Ma8Ea0-Pb8I24,Ma,Ea,0.0363010756840606,-50.9962145075,2.6152444111801296,2615.2444111801296
826,Ma8Ea0-Pb8I24,Ma,Ea,0.0363010756840606,-51.00117264875,2.6102862699301292,2610.286269930129
827,Ma1Ea7-Pb8I24,Ma,Ea,0.9021964705059897,-65.4652267875,0.7724858656007143,772.4858656007143
828,Ma1Ea7-Pb8I24,Ma,Ea,0.9021964705059897,-65.4463540675,0.7913585856007188,791.3585856007188
829,Ma1Ea7-Pb8I24,Ma,Ea,0.9021964705059897,-65.526024295,0.7116883581007158,711.6883581007158
830,Ma6Ea2-Pb8I24,Ma,Ea,0.28921278273967743,-55.12451168375,2.1748377177596048,2174.837717759605
831,Ma4Ea4-Pb8I24,Ma,Ea,0.4942769615214675,-59.26648522,1.0230548773175414,1023.0548773175415
832,Ma1Ea7-Pb8I24,Ma,Ea,0.8598398444230425,-65.48959951,0.13048021485624162,130.48021485624162
833,Ma1Ea7-Pb8I24,Ma,Ea,0.8598398444230425,-65.511316535,0.10876318985624067,108.76318985624067
834,Ma2Ea6-Pb8I24,Ma,Ea,0.6892051103260928,-63.42642277625,-0.2944928458115186,-294.4928458115186
835,Ma2Ea6-Pb8I24,Ma,Ea,0.8116501691206949,-63.4146225475,1.502768294397228,1502.7682943972281
836,Ma2Ea6-Pb8I24,Ma,Ea,0.8116501691206949,-63.3884772425,1.528913599397228,1528.9135993972282
837,Ma2Ea6-Pb8I24,Ma,Ea,0.8116501691206949,-63.407176365,1.5102144768972323,1510.2144768972323
838,Ma2Ea6-Pb8I24,Ma,Ea,0.8116501691206949,-63.378164,1.5392268418972321,1539.2268418972321
839,Ma2Ea6-Pb8I24,Ma,Ea,0.8116501691206949,-63.42800044125,1.4893904006472312,1489.3904006472312
840,Ma6Ea2-Pb8I24,Ma,Ea,0.24723806118222647,-55.1203691175,1.5669161848293385,1566.9161848293384
841,Ma1Ea7-Pb8I24,Ma,Ea,0.8264169752767856,-65.5163867875,-0.38367035028400664,-383.67035028400664
842,Ma1Ea7-Pb8I24,Ma,Ea,0.8264169752767856,-65.494684605,-0.3619681677840134,-361.9681677840134
843,Ma1Ea7-Pb8I24,Ma,Ea,0.8264169752767856,-65.50586624,-0.3731498027840132,-373.1498027840132
844,Ma1Ea7-Pb8I24,Ma,Ea,0.8264169752767856,-65.5569947725,-0.42427833528401493,-424.27833528401493
845,Ma8Ea0-Pb8I24,Ma,Ea,0.0015555989568153406,-50.9838827125,2.120927010555498,2120.927010555498
846,Ma8Ea0-Pb8I24,Ma,Ea,0.0015555989568153406,-51.001199215,2.103610508055496,2103.610508055496
847,Ma6Ea2-Pb8I24,Ma,Ea,0.298321821424388,-55.15238815125,2.279786802165283,2279.786802165283
848,Ma0Ea8-Pb8I24,Ma,Ea,0.9905534435887995,-67.58799786375,-0.0618875958561631,-61.8875958561631
849,Ma0Ea8-Pb8I24,Ma,Ea,0.9905534435887995,-67.579794225,-0.05368395710615914,-53.68395710615914
850,Ma0Ea8-Pb8I24,Ma,Ea,0.9445234215916432,-67.5242165425,-0.6693036739832294,-669.3036739832294
851,Ma0Ea8-Pb8I24,Ma,Ea,0.9445234215916432,-67.49257796125,-0.6376650927332363,-637.6650927332364
852,Ma0Ea8-Pb8I24,Ma,Ea,0.9445234215916432,-67.58704431,-0.7321314414832258,-732.1314414832259
853,Ma0Ea8-Pb8I24,Ma,Ea,0.9445234215916432,-67.56499934375,-0.7100864752332328,-710.0864752332327
854,Ma0Ea8-Pb8I24,Ma,Ea,0.9445234215916432,-67.510880025,-0.6559671564832357,-655.9671564832356
855,Ma2Ea6-Pb8I24,Ma,Ea,0.7922915603367472,-63.39018422375,1.2449245920350904,1244.9245920350904
856,Ma2Ea6-Pb8I24,Ma,Ea,0.7922915603367472,-63.43490585125,1.2002029645350873,1200.2029645350874
857,Ma2Ea6-Pb8I24,Ma,Ea,0.7922915603367472,-63.443464985,1.1916438307850896,1191.6438307850897
858,Ma2Ea6-Pb8I24,Ma,Ea,0.7922915603367472,-63.46517872875,1.169930087035091,1169.930087035091
859,Ma7Ea1-Pb8I24,Ma,Ea,0.16712145956425128,-53.0508062425,2.4682403252001084,2468.2403252001086
860,Ma3Ea5-Pb8I24,Ma,Ea,0.6038214020187469,-61.3172622575,0.5696254053375398,569.6254053375399
861,Ma3Ea5-Pb8I24,Ma,Ea,0.6825439970275227,-61.3302642775,1.704535090558288,1704.535090558288
862,Ma0Ea8-Pb8I24,Ma,Ea,0.9436888089458176,-67.57597977625,-0.7332370048363615,-733.2370048363614
863,Ma0Ea8-Pb8I24,Ma,Ea,0.9436888089458176,-67.5848581775,-0.7421154060863628,-742.1154060863628
864,Ma8Ea0-Pb8I24,Ma,Ea,0.0018710951984514113,-51.00380059875,2.1056096056372797,2105.60960563728
865,Ma8Ea0-Pb8I24,Ma,Ea,0.0018710951984514113,-50.99264871125,2.1167614931372785,2116.7614931372786
866,Ma0Ea8-Pb8I24,Ma,Ea,0.9601074626753037,-67.54983126875,-0.4676761050245801,-467.6761050245801
867,Ma0Ea8-Pb8I24,Ma,Ea,0.9601074626753037,-67.57540778375,-0.4932526200245775,-493.2526200245775
868,Ma0Ea8-Pb8I24,Ma,Ea,0.9601074626753037,-67.5958429725,-0.5136878087745771,-513.6878087745771
869,Ma2Ea6-Pb8I24,Ma,Ea,0.7544693861087366,-63.44556073625,0.6380353085397701,638.0353085397701
870,Ma2Ea6-Pb8I24,Ma,Ea,0.7544693861087366,-63.40599966,0.6775963847897728,677.5963847897729
871,Ma2Ea6-Pb8I24,Ma,Ea,0.7544693861087366,-63.42570718125,0.6578888635397746,657.8888635397745
872,Ma2Ea6-Pb8I24,Ma,Ea,0.7544693861087366,-63.40667663,0.6769194147897721,676.9194147897722
873,Ma2Ea6-Pb8I24,Ma,Ea,0.7544693861087366,-63.46477734625,0.6188186985397692,618.8186985397692
874,Ma4Ea4-Pb8I24,Ma,Ea,0.4928943569490477,-59.26220701,1.0071723193424091,1007.1723193424091
875,Ma4Ea4-Pb8I24,Ma,Ea,0.5,-59.25379345625,1.119198448749998,1119.198448749998
876,Ma1Ea7-Pb8I24,Ma,Ea,0.9085782011946811,-65.52398210625,0.8067872271633831,806.7872271633831
877,Ma2Ea6-Pb8I24,Ma,Ea,0.8058785422066918,-63.426603285,1.4066272457182976,1406.6272457182977
878,Ma0Ea8-Pb8I24,Ma,Ea,0.964209748683986,-67.56091669375,-0.4189430988993621,-418.9430988993621
879,Ma1Ea7-Pb8I24,Ma,Ea,0.8593523040411865,-65.545629225,0.06734131714907221,67.34131714907221
880,Ma1Ea7-Pb8I24,Ma,Ea,0.8593523040411865,-65.46346136,0.1495091821490746,149.5091821490746
881,Ma1Ea7-Pb8I24,Ma,Ea,0.8593523040411865,-65.517389765,0.09558077714906688,95.58077714906688
882,Ma1Ea7-Pb8I24,Ma,Ea,0.8593523040411865,-65.51943569875,0.0935348433990697,93.5348433990697
883,Ma1Ea7-Pb8I24,Ma,Ea,0.8593523040411865,-65.55535284,0.05761770214907358,57.61770214907358
884,Ma6Ea2-Pb8I24,Ma,Ea,0.24524942356280255,-55.142461695,1.5158258284765864,1515.8258284765864
885,Ma6Ea2-Pb8I24,Ma,Ea,0.24524942356280255,-55.1085701,1.5497174234765865,1549.7174234765864
886,Ma6Ea2-Pb8I24,Ma,Ea,0.24524942356280255,-55.14719638375,1.511091139726588,1511.0911397265882
887,Ma6Ea2-Pb8I24,Ma,Ea,0.2953856946409732,-55.13691309375,2.2524480486835934,2252.4480486835932
888,Ma6Ea2-Pb8I24,Ma,Ea,0.2953856946409732,-55.11996220625,2.2693989361835953,2269.398936183595
889,Ma6Ea2-Pb8I24,Ma,Ea,0.26924598612156214,-55.11419091625,1.894008027743034,1894.008027743034
890,Ma6Ea2-Pb8I24,Ma,Ea,0.26924598612156214,-55.1400431725,1.8681557714930364,1868.1557714930364
891,Ma6Ea2-Pb8I24,Ma,Ea,0.2565532698212093,-55.1028262475,1.7202909215515945,1720.2909215515945
892,Ma6Ea2-Pb8I24,Ma,Ea,0.2565532698212093,-55.12701450625,1.696102662801593,1696.102662801593
893,Ma6Ea2-Pb8I24,Ma,Ea,0.2565532698212093,-55.1183678875,1.7047492815515923,1704.7492815515923
894,Ma7Ea1-Pb8I24,Ma,Ea,0.08959009280095032,-53.05197115875,1.3365338735823453,1336.5338735823452
895,Ma7Ea1-Pb8I24,Ma,Ea,0.08959009280095032,-53.06588962375,1.322615408582342,1322.615408582342
896,Ma7Ea1-Pb8I24,Ma,Ea,0.08959009280095032,-53.05737867125,1.3311263610823456,1331.1263610823455
897,Ma7Ea1-Pb8I24,Ma,Ea,0.08959009280095032,-53.05067123125,1.3378338010823452,1337.8338010823452
898,Ma7Ea1-Pb8I24,Ma,Ea,0.08959009280095032,-53.0467604375,1.3417445948323472,1341.7445948323473
899,Ma4Ea4-Pb8I24,Ma,Ea,0.5487036603404796,-59.2719431475,1.811232432030792,1811.232432030792
900,Ma4Ea4-Pb8I24,Ma,Ea,0.5487036603404796,-59.31180134375,1.7713742357807902,1771.3742357807903
901,Ma4Ea4-Pb8I24,Ma,Ea,0.5487036603404796,-59.2849864725,1.7981891070307867,1798.1891070307868
902,Ma4Ea4-Pb8I24,Ma,Ea,0.5487036603404796,-59.26517507625,1.8180005032807856,1818.0005032807856
903,Ma4Ea4-Pb8I24,Ma,Ea,0.5487036603404796,-59.2672155475,1.8159600320307874,1815.9600320307873
904,Ma8Ea0-Pb8I24,Ma,Ea,0.011262213376509456,-51.00115865625,2.2451903073397936,2245.1903073397934
905,Ma8Ea0-Pb8I24,Ma,Ea,0.011262213376509456,-50.9809631325,2.265385831089791,2265.385831089791
906,Ma8Ea0-Pb8I24,Ma,Ea,0.011262213376509456,-50.99409150125,2.252257462339795,2252.257462339795
907,Ma4Ea4-Pb8I24,Ma,Ea,0.5445429743436709,-59.2598090025,1.7626965729874584,1762.6965729874585
908,Ma4Ea4-Pb8I24,Ma,Ea,0.5445429743436709,-59.27606895375,1.7464366217374518,1746.4366217374518
909,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.4537113625,1.2315730673557397,1231.5730673557396
910,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.4482135825,1.2370708473557386,1237.0708473557386
911,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.405413645,1.2798707848557385,1279.8707848557385
912,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.43859903375,1.2466853961057396,1246.6853961057395
913,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.44615004625,1.2391343836057445,1239.1343836057445
914,Ma3Ea5-Pb8I24,Ma,Ea,0.6683859434220715,-61.30052547375,1.5278249649376505,1527.8249649376505
915,Ma3Ea5-Pb8I24,Ma,Ea,0.6683859434220715,-61.326071935,1.5022785036876485,1502.2785036876485
916,Ma3Ea5-Pb8I24,Ma,Ea,0.6683859434220715,-61.38180102125,1.4465494174376516,1446.5494174376518
917,Ma3Ea5-Pb8I24,Ma,Ea,0.6683859434220715,-61.380568335,1.4477821036876506,1447.7821036876505
918,Ma3Ea5-Pb8I24,Ma,Ea,0.6683859434220715,-61.3787443325,1.4496061061876517,1449.6061061876517
919,Ma0Ea8-Pb8I24,Ma,Ea,0.9909577372572302,-67.62297265375,-0.0909670843320356,-90.9670843320356
920,Ma0Ea8-Pb8I24,Ma,Ea,0.9909577372572302,-67.548136535,-0.016130965582036083,-16.130965582036083
921,Ma0Ea8-Pb8I24,Ma,Ea,0.9909577372572302,-67.57364324875,-0.04163767933204099,-41.63767933204099
922,Ma0Ea8-Pb8I24,Ma,Ea,0.9909577372572302,-67.59318098,-0.061175410582038126,-61.175410582038126
923,Ma0Ea8-Pb8I24,Ma,Ea,0.9909577372572302,-67.55863856375,-0.026632994332032922,-26.632994332032922
924,Ma2Ea6-Pb8I24,Ma,Ea,0.7505404543098658,-63.4308736725,0.5954317456223563,595.4317456223564
925,Ma2Ea6-Pb8I24,Ma,Ea,0.7177864117886136,-63.391602565,0.15709221542358165,157.09221542358165
926,Ma2Ea6-Pb8I24,Ma,Ea,0.7505404543098658,-63.41364999625,0.6126554218723541,612.655421872354
927,Ma2Ea6-Pb8I24,Ma,Ea,0.7177864117886136,-63.463647815,0.08504696542357948,85.04696542357948
928,Ma2Ea6-Pb8I24,Ma,Ea,0.7505404543098658,-63.4823801125,0.543925305622345,543.9253056223449
929,Ma5Ea3-Pb8I24,Ma,Ea,0.3949405341107963,-57.21427179125,1.6267712415740618,1626.7712415740618
930,Ma5Ea3-Pb8I24,Ma,Ea,0.3949405341107963,-57.207993045,1.6330499878240587,1633.0499878240587
931,Ma5Ea3-Pb8I24,Ma,Ea,0.3949405341107963,-57.19403310875,1.6470099240740623,1647.0099240740624
932,Ma5Ea3-Pb8I24,Ma,Ea,0.3949405341107963,-57.19592188,1.6451211528240606,1645.1211528240606
933,Ma5Ea3-Pb8I24,Ma,Ea,0.3949405341107963,-57.209263825,1.63177920782406,1631.77920782406
934,Ma1Ea7-Pb8I24,Ma,Ea,0.8847252638530617,-65.45672102875,0.5262311884302449,526.2311884302449
935,Ma1Ea7-Pb8I24,Ma,Ea,0.8847252638530617,-65.50706571875,0.475886498430242,475.886498430242
936,Ma1Ea7-Pb8I24,Ma,Ea,0.8847252638530617,-65.5374530725,0.445499144680241,445.499144680241
937,Ma1Ea7-Pb8I24,Ma,Ea,0.8847252638530617,-65.5242890325,0.4586631846802476,458.6631846802476
938,Ma1Ea7-Pb8I24,Ma,Ea,0.8847252638530617,-65.54598366125,0.4369685559302354,436.9685559302354
939,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.5417867875,-0.06705477608085175,-67.05477608085175
940,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.588068965,-0.11333695358085549,-113.33695358085549
941,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.58488784125,-0.11015582983084471,-110.15582983084471
942,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.5916985525,-0.11696654108085625,-116.96654108085625
943,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.59204517,-0.11731315858085622,-117.31315858085622
944,Ma4Ea4-Pb8I24,Ma,Ea,0.5524161416002048,-59.26047863125,1.8768313514083275,1876.8313514083275
945,Ma4Ea4-Pb8I24,Ma,Ea,0.5381411030266506,-59.2661948025,1.662960407450015,1662.960407450015
946,Ma4Ea4-Pb8I24,Ma,Ea,0.5381411030266506,-59.2701848475,1.6589703624500203,1658.9703624500203
947,Ma4Ea4-Pb8I24,Ma,Ea,0.5381411030266506,-59.24711206625,1.682043143700028,1682.043143700028
948,Ma4Ea4-Pb8I24,Ma,Ea,0.5381411030266506,-59.29282151625,1.6363336937000241,1636.333693700024
949,Ma3Ea5-Pb8I24,Ma,Ea,0.6311554827014765,-61.35001810875,0.9354477661454084,935.4477661454084
950,Ma3Ea5-Pb8I24,Ma,Ea,0.6311554827014765,-61.3864413475,0.8990245273954045,899.0245273954044
951,Ma3Ea5-Pb8I24,Ma,Ea,0.6311554827014765,-61.37171574375,0.9137501311454059,913.7501311454059
952,Ma3Ea5-Pb8I24,Ma,Ea,0.6311554827014765,-61.34181709875,0.9436487761454089,943.6487761454089
953,Ma3Ea5-Pb8I24,Ma,Ea,0.6311554827014765,-61.4162414875,0.8692243873954055,869.2243873954055
954,Ma5Ea3-Pb8I24,Ma,Ea,0.38161363249057156,-57.13554879625,1.51116494188458,1511.16494188458
955,Ma5Ea3-Pb8I24,Ma,Ea,0.38161363249057156,-57.20889669375,1.4378170443845804,1437.8170443845804
956,Ma5Ea3-Pb8I24,Ma,Ea,0.38161363249057156,-57.16193918875,1.484774549384582,1484.774549384582
957,Ma5Ea3-Pb8I24,Ma,Ea,0.38161363249057156,-57.229704575,1.4170091631345798,1417.00916313458
958,Ma5Ea3-Pb8I24,Ma,Ea,0.38161363249057156,-57.2127623025,1.433951435634576,1433.951435634576
959,Ma0Ea8-Pb8I24,Ma,Ea,0.9439836351288023,-67.50473559375,-0.6576937462399144,-657.6937462399144
960,Ma0Ea8-Pb8I24,Ma,Ea,0.9439836351288023,-67.60056962,-0.7535277724899174,-753.5277724899174
961,Ma0Ea8-Pb8I24,Ma,Ea,0.9439836351288023,-67.57744986375,-0.7304080162399202,-730.4080162399202
962,Ma0Ea8-Pb8I24,Ma,Ea,0.9439836351288023,-67.59833449125,-0.7512926437399159,-751.2926437399159
963,Ma0Ea8-Pb8I24,Ma,Ea,0.9439836351288023,-67.58435102875,-0.7373091812399224,-737.3091812399224
964,Ma6Ea2-Pb8I24,Ma,Ea,0.24684285247922366,-55.09685518375,1.584667291577361,1584.667291577361
965,Ma5Ea3-Pb8I24,Ma,Ea,0.355112787222153,-57.1724807625,1.0878047782603595,1087.8047782603594
966,Ma5Ea3-Pb8I24,Ma,Ea,0.355112787222153,-57.2165392975,1.0437462432603617,1043.7462432603618
967,Ma5Ea3-Pb8I24,Ma,Ea,0.355112787222153,-57.22189423,1.038391310760364,1038.391310760364
968,Ma5Ea3-Pb8I24,Ma,Ea,0.355112787222153,-57.21783725625,1.0424482845103604,1042.4482845103605
969,Ma4Ea4-Pb8I24,Ma,Ea,0.48051344656436323,-59.23355359375,0.8552906306421129,855.2906306421129
970,Ma4Ea4-Pb8I24,Ma,Ea,0.48051344656436323,-59.2094932425,0.879350981892113,879.350981892113
971,Ma4Ea4-Pb8I24,Ma,Ea,0.48051344656436323,-59.25491665125,0.8339275731421161,833.9275731421161
972,Ma4Ea4-Pb8I24,Ma,Ea,0.48051344656436323,-59.287598785,0.8012454393921153,801.2454393921154
973,Ma3Ea5-Pb8I24,Ma,Ea,0.6265665767190598,-61.35131570875,0.8672359734566868,867.2359734566868
974,Ma7Ea1-Pb8I24,Ma,Ea,0.10367473819928796,-53.04455785875,1.5493256842225627,1549.3256842225626
975,Ma7Ea1-Pb8I24,Ma,Ea,0.10367473819928796,-53.0702350725,1.523648470472562,1523.648470472562
976,Ma7Ea1-Pb8I24,Ma,Ea,0.10367473819928796,-53.07069757125,1.5231859717225582,1523.1859717225582
977,Ma7Ea1-Pb8I24,Ma,Ea,0.10367473819928796,-53.05794890625,1.535934636722562,1535.934636722562
978,Ma7Ea1-Pb8I24,Ma,Ea,0.10367473819928796,-53.0699110075,1.5239725354725628,1523.9725354725629
979,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.561133275,-0.08640126358085354,-86.40126358085354
980,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.57823419875,-0.1035021873308466,-103.5021873308466
981,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.54169675875,-0.06696474733085722,-66.96474733085722
982,Ma0Ea8-Pb8I24,Ma,Ea,0.985150307234366,-67.5289291425,-0.08160595556387307,-81.60595556387307
983,Ma0Ea8-Pb8I24,Ma,Ea,0.987029976009961,-67.554549325,-0.07981731358084687,-79.81731358084687
984,Ma2Ea6-Pb8I24,Ma,Ea,0.7957325519459769,-63.389478795,1.2958056348557392,1295.8056348557393
985,Ma0Ea8-Pb8I24,Ma,Ea,0.9761169481693511,-67.5819947,-0.26639352511182324,-266.39352511182324
986,Ma0Ea8-Pb8I24,Ma,Ea,0.9761169481693511,-67.6068544175,-0.2912532426118304,-291.2532426118304
987,Ma0Ea8-Pb8I24,Ma,Ea,0.9761169481693511,-67.6260921425,-0.3104909676118268,-310.4909676118268
988,Ma0Ea8-Pb8I24,Ma,Ea,0.9761169481693511,-67.597927615,-0.28232644011183083,-282.32644011183083
989,Ma0Ea8-Pb8I24,Ma,Ea,0.9922489334346312,-67.55251812875,-0.0016846839855730877,-1.6846839855730877
990,Ma0Ea8-Pb8I24,Ma,Ea,0.9806589713169526,-67.6346743925,-0.2528426578096088,-252.8426578096088
991,Ma0Ea8-Pb8I24,Ma,Ea,0.9806589713169526,-67.5699227225,-0.18809098780960198,-188.09098780960198
992,Ma0Ea8-Pb8I24,Ma,Ea,0.9922489334346312,-67.483977075,0.06685636976442311,66.8563697644231
993,Ma0Ea8-Pb8I24,Ma,Ea,0.9922489334346312,-67.556550585,-0.005717140235574902,-5.717140235574902
994,Ma3Ea5-Pb8I24,Ma,Ea,0.573935022426082,-61.28133678875,0.16975572585511856,169.75572585511856
995,Ma3Ea5-Pb8I24,Ma,Ea,0.573935022426082,-61.3216172275,0.1294752871051159,129.4752871051159
996,Ma3Ea5-Pb8I24,Ma,Ea,0.573935022426082,-61.33572780375,0.11536471085512545,115.36471085512545
997,Ma3Ea5-Pb8I24,Ma,Ea,0.573935022426082,-61.34177584125,0.10931667335511719,109.31667335511719
998,Ma3Ea5-Pb8I24,Ma,Ea,0.573935022426082,-61.391718205,0.059374309605125575,59.374309605125575
999,Ma3Ea5-Pb8I24,Ma,Ea,0.6271960393884088,-61.29892171,0.9288086275351191,928.8086275351191
1000,Ma2Ea6-Pb8I24,Ma,Ea,0.6903722481587096,-63.410047595,-0.2610987746288771,-261.0987746288771
1001,Ma2Ea6-Pb8I24,Ma,Ea,0.6903722481587096,-63.43211731875,-0.2831684983788705,-283.1684983788705
1002,Ma3Ea5-Pb8I24,Ma,Ea,0.6271960393884088,-61.3604015525,0.867328785035113,867.328785035113
1003,Ma2Ea6-Pb8I24,Ma,Ea,0.6903722481587096,-63.43263681,-0.28368798962887354,-283.68798962887354
1004,Ma7Ea1-Pb8I24,Ma,Ea,0.13262023186263594,-53.05640375875,1.9595551869178873,1959.5551869178873
1005,Ma7Ea1-Pb8I24,Ma,Ea,0.16657463106958126,-53.05467634,2.4563965216794923,2456.3965216794923
1006,Ma7Ea1-Pb8I24,Ma,Ea,0.13262023186263594,-53.07701323,1.9389457156678898,1938.9457156678898
1007,Ma3Ea5-Pb8I24,Ma,Ea,0.618513329653436,-61.3475873125,0.7535340871984246,753.5340871984247
1008,Ma1Ea7-Pb8I24,Ma,Ea,0.905383226180826,-65.53943860875,0.7447424584117002,744.7424584117002
1009,Ma8Ea0-Pb8I24,Ma,Ea,0.03370668149061917,-50.9883760975,2.5852520629044853,2585.2520629044852
1010,Ma5Ea3-Pb8I24,Ma,Ea,0.43541957388364805,-57.2151448025,2.21615270003727,2216.15270003727
1011,Ma0Ea8-Pb8I24,Ma,Ea,0.951226102678692,-67.55610028125,-0.6034507200425452,-603.4507200425452
1012,Ma5Ea3-Pb8I24,Ma,Ea,0.43541957388364805,-57.2143298525,2.216967650037269,2216.967650037269
1013,Ma0Ea8-Pb8I24,Ma,Ea,0.951226102678692,-67.5710657425,-0.6184161812925453,-618.4161812925453
1014,Ma4Ea4-Pb8I24,Ma,Ea,0.5045691414892829,-59.2759142875,1.163703609666193,1163.703609666193
1015,Ma3Ea5-Pb8I24,Ma,Ea,0.5695856492188807,-61.29535242875,0.09231869566386308,92.31869566386308
1016,Ma3Ea5-Pb8I24,Ma,Ea,0.5695856492188807,-61.39819330375,-0.010522179336135196,-10.522179336135196
