,Comp,SuperCell,A1,A2,numA1,numA2,numAllCat,yA2,TotEng,Converged,lambda,sigma,tilt
2922,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9015017967851728,-65.4722089175,True,1.000316972364182,0.9668453281099287,0.0
2923,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35112752781125567,-57.17268350375,True,1.0000967370779348,0.31483847789691466,5.501184342483885e-07
2924,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35112752781125567,-57.150238775,True,1.0000835368615377,0.19754646613522228,9.486373847239932e-08
2925,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35112752781125567,-57.2077696325,True,1.0000359668287082,0.12808609871032683,0.0
2926,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3626671970697919,-57.22345154875,True,1.0000655651517878,0.23119663013695207,4.929264444903661e-07
2927,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35112752781125567,-57.22249595625,True,1.0006717544219041,2.3945234721988533,0.0
2928,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4803781327441866,-59.2444639325,True,1.0001163953810228,0.4171113666959486,2.84591215417198e-07
2929,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4803781327441866,-59.2567415575,True,1.0000634745959176,0.21267528791321158,4.355184991329147e-07
2930,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4803781327441866,-59.266309705,True,1.0000136429935098,210.43171655011494,4.26638677513814
2931,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4803781327441866,-59.3005782925,True,1.0000577275401148,0.20383951916807158,4.0247275657524445e-07
2932,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4803781327441866,-59.28524727,True,1.0001978745477573,,5.537479617926793
2933,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5047219590100465,-59.2652864225,True,1.0000354242180869,245.5671029854848,4.97067954549754
2934,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5036228850248847,-59.27511425125,True,1.0001408695269083,0.4999150131125645,0.0
2935,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5047219590100465,-59.27413683875,True,1.0001690067073978,0.5880646429546802,2.4901731349004825e-07
2936,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5036228850248847,-59.300886685,True,1.0005026767170757,1.747906062919393,0.0
2937,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5036228850248847,-59.26936239875,True,1.0002406407882678,0.8441750952840448,2.84591215417198e-07
2938,Ma-43Ea51-Pb8I24,2x2x2,Ma,Ea,-43,51,8,6.332789361118696e-05,-50.99031118625,True,1.0000011347396067,0.0006805072520112809,2.84591215417198e-07
2939,Ma-43Ea51-Pb8I24,2x2x2,Ma,Ea,-43,51,8,6.332789361118696e-05,-50.97850807875,True,1.000007939609711,0.028333325869824084,2.84591215417198e-07
2940,Ma-43Ea51-Pb8I24,2x2x2,Ma,Ea,-43,51,8,6.332789361118696e-05,-51.00448094,True,1.0000027015705253,0.006556672344986775,4.6277521518532554e-07
2941,Ma-43Ea51-Pb8I24,2x2x2,Ma,Ea,-43,51,8,6.332789361118696e-05,-50.99562890375,True,1.0000012192814736,,1.873114468036529
2942,Ma-43Ea51-Pb8I24,2x2x2,Ma,Ea,-43,51,8,6.332789361118696e-05,-50.99786726,True,1.0000020248150783,0.006441538014141564,2.84591215417198e-07
2943,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.12589743023721411,-53.06882483,True,1.00000541324885,147.2913646718792,2.993575994980892
2944,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8100319409748369,-63.43907961125,True,1.000098077721785,,3.709719295706036
2945,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8524520385827697,-65.50643874375,True,1.0002345631943992,0.7777366972289476,0.0
2946,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8524520385827697,-65.45898232125,True,1.0004415497608437,,7.184830961685841
2947,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8100319409748369,-63.4947781325,True,1.0002970954977373,,2.4527807381696327
2948,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05761060897290282,-50.98189578375,True,1.0000019109372966,0.006385358016442113,2.84591215417198e-07
2949,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05761060897290282,-50.99687637375,True,1.000011274342148,0.03764041674178659,6.363653034721408e-07
2950,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05761060897290282,-50.99799669,True,1.0000009633006033,0.0027630000133136547,2.84591215417198e-07
2951,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05761060897290282,-51.00286903625,True,1.0000007011706056,,11.990633748844315
2952,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05761060897290282,-50.99653129625,True,1.0000015703140592,0.0041869836504303875,0.0
2953,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17701458800591152,-53.05822752375,True,1.0000027727447076,,1.871455942251568
2954,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17701458800591152,-53.05190018375,True,1.0000054270322627,0.017509857118229312,0.0
2955,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17701458800591152,-53.05562450625,True,1.0000408660060502,0.13959279296498067,2.84591215417198e-07
2956,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17701458800591152,-53.05857092625,True,1.0000131830408292,0.04166447092146995,5.119904410763736e-07
2957,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17701458800591152,-53.07435069375,True,1.00000919313562,0.03196323393200505,0.0
2958,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5784711853899401,-61.3836617,True,1.000005596855848,0.01017329756701148,2.84591215417198e-07
2959,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5784711853899401,-61.34664348375,True,1.000122818611082,,4.2405077326521505
2960,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5784711853899401,-61.35696792,True,1.0002779523778038,0.931296905793733,0.0
2961,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5784711853899401,-61.33819772375,True,1.0005995069709404,2.096714872571937,5.69182430834396e-07
2962,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5784711853899401,-61.31245595375,True,1.0003303878464591,1.1647778708342025,2.84591215417198e-07
2963,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.3963853114730381,-57.19687077875,True,1.0000308608048738,0.07320431693996521,7.11478038542995e-08
2964,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35228268080406333,-57.19279750125,True,1.0000455642064898,0.14289425454420118,4.0959235286109884e-07
2965,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35228268080406333,-57.209379155,True,1.0001018746041284,0.35223729381296,0.0
2966,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.33870817470951664,-57.17435444125,True,1.0002144502603967,,2.112020943950537
2967,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.35228268080406333,-57.2217271725,True,1.0001638717175316,0.5860398161501055,4.929264444903661e-07
2968,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9691010954796968,-67.51636053875,True,1.0004101114488855,,2.0950223095758154
2969,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9691010954796968,-67.5823945225,True,1.00056221523183,1.7702542420927967,0.0
2970,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9691010954796968,-67.5773911375,True,1.000288093511632,,5.105517189655008
2971,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9691010954796968,-67.56759403125,True,1.0005448240162313,1.7605261279957558,2.84591215417198e-07
2972,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9691010954796968,-67.562811765,True,1.0003370056567427,1.1902472126110926,0.0
2973,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6008885417739913,-61.314729945,True,1.0001465749615779,0.49463959395953444,4.0247275657524445e-07
2974,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5995070775783824,-61.28852846125,True,1.000030616447288,105.29366469437684,2.131230250008907
2975,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5995070775783824,-61.394998535,True,1.0003125748640838,,3.6921400671718474
2976,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5995070775783824,-61.40042400125,True,1.0000571793134059,0.17454256012414388,2.62852183848918e-07
2977,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6008885417739913,-61.36849298125,True,1.0004670259715258,1.6299396845889509,0.0
2978,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10501417784637912,-53.06862779625,True,1.0000078249568745,0.026605366029870667,4.175483712277647e-07
2979,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10501417784637912,-53.06441941625,True,1.0000106357234297,0.037476484552677464,0.0
2980,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10501417784637912,-53.0468307775,True,1.0000277060003648,,4.254737840453694
2981,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10501417784637912,-53.0491449775,True,1.0000362439368757,0.1148521705569661,2.84591215417198e-07
2982,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.10501417784637912,-53.073022,True,1.0000532738245829,0.18938052044228296,5.27505012269608e-07
2983,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.96799042702987,-67.58086621375,True,1.0000342002957516,0.09327897271761265,2.993264080619538e-07
2984,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.96799042702987,-67.520268745,True,1.0002009938743168,0.46346222389499586,0.0
2985,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.96799042702987,-67.59524969875,True,1.0007565648524734,125.08028601845962,2.426747739648836
2986,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.96799042702987,-67.53122948375,True,1.0002536640546462,0.7773774176138046,0.0
2987,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.96799042702987,-67.55819921125,True,1.0001389770394278,,4.197530399542002
2988,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6713725597081054,-61.337249665,True,1.0002482819977783,,5.989173327966919
2989,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6713725597081054,-61.31199384875,True,1.0002194443168864,0.778063323028318,3.287967933514654e-07
2990,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6713725597081054,-61.375921565,True,1.00079164861153,149.78412259571087,2.911010685962138
2991,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6713725597081054,-61.34216881875,True,1.0000651701762733,,2.4810514017743537
2992,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6713725597081054,-61.35595544125,True,1.0002056964731645,,2.4626215616511957
2993,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19204229155379982,-55.13863982625,True,1.0000305748958516,0.10807048559022579,2.84591215417198e-07
2994,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.01300796725264397,-50.99234495625,True,1.0000013700961758,0.004871701228261421,4.0247275657524445e-07
2995,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19204229155379982,-55.14086362125,True,1.000027331740113,105.28453767923125,2.13247880454064
2996,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19767842824111015,-55.1107914375,True,1.0000816667457002,0.2652735156020868,2.84591215417198e-07
2997,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19767842824111015,-55.13272787875,True,1.0000997253743469,123.03258885203388,2.4749221919682376
2998,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19309017034313913,-55.12379831,True,1.0000290818240907,0.098693748528837,3.140616007067096e-07
2999,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19309017034313913,-55.13372858125,True,1.000015982848489,,2.133626332941125
3000,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19309017034313913,-55.11381199375,True,1.000067816157415,,7.435762336054633
3001,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19309017034313913,-55.16202157625,True,1.0000968619271824,,2.1146538038896905
3002,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.19309017034313913,-55.1360406825,True,1.0001403899365253,0.4954066343869076,3.0795808406907146e-07
3003,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9262832460514011,-65.4732499825,True,1.0000228665547013,0.06756350045155834,0.0
3004,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9262832460514011,-65.45228781125,True,1.0002395632165761,,4.199514248057157
3005,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9262832460514011,-65.5224782475,True,1.0002714994174364,0.9384948858720933,2.84591215417198e-07
3006,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9262832460514011,-65.52530278375,True,1.000040210589036,,9.294397449377751
3007,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9262832460514011,-65.4761891025,True,1.000028366154432,0.053810495967484856,2.4901731349004825e-07
3008,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5102319356400751,-59.2442537925,True,1.0000142947286594,,1.8665797135963202
3009,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5072029131351593,-59.25981318,True,1.0000676311538557,0.23448617243365036,2.1344341156289847e-07
3010,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5072029131351593,-59.2725815675,True,1.0000442188298715,,1.8613524165115949
3011,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5072029131351593,-59.30811387375,True,1.0000995281860547,0.3261582847188679,1.7786950963574874e-07
3012,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.5072029131351593,-59.29492669875,True,1.00016678608115,0.57769515519144,2.84591215417198e-07
3013,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09300582386295497,-53.05628372375,True,1.0000038253399,0.01005410052435582,3.7300237128573284e-07
3014,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09300582386295497,-53.03324805875,True,1.0000037793486936,,2.495247029828899
3015,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09300582386295497,-53.0730776325,True,1.0000194689836015,0.06659024472331336,3.553201401120259e-07
3016,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09300582386295497,-53.06888093625,True,1.0000330599918588,0.10746706498476015,0.0
3017,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09300582386295497,-53.0631621925,True,1.0000317895771316,0.10764014347221598,4.590063115221955e-07
3018,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.06163998008817573,-50.990855485,True,1.0000043905883076,0.015350010822553228,4.0247275657524445e-07
3019,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8534246607496041,-65.47626822875,True,1.000342602079249,1.080319329472485,3.956157932645132e-07
3020,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8534246607496041,-65.47204715625,True,1.000175635829363,0.6301971681307603,2.84591215417198e-07
3021,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8534246607496041,-65.50112613125,True,1.0002741026691817,0.9769304125015831,2.1344341156289847e-07
3022,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.8534246607496041,-65.52635905625,True,1.0000443635107588,0.10455389695697836,4.0247275657524445e-07
3023,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.004580090805231252,-50.99002131125,True,1.0000085812964614,0.028726593351495744,5.066663029872141e-07
3024,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.004580090805231252,-51.008166045,True,1.0000013411337798,0.004773675058957983,2.84591215417198e-07
3025,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.004580090805231252,-51.00200977375,True,1.0000009025381225,0.003011947151773655,4.0247275657524445e-07
3026,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.004580090805231252,-51.0023421475,True,1.0000161955537914,147.32833018350556,2.98807990297737
3027,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.004580090805231252,-50.9881565425,True,1.000000208550241,0.00045519586714665156,2.84591215417198e-07
3028,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8099928512241296,-63.438106315,True,1.000543936590115,149.16026214901996,2.9367109329084995
3029,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8099928512241296,-63.4404108725,True,1.0006673511844355,,2.0882383309548582
3030,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8099928512241296,-63.4324641825,True,1.0000912734531728,,1.8571689204145232
3031,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8099928512241296,-63.43010026875,True,1.0000055940506112,105.20649470136652,2.1361351308859673
3032,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.8099928512241296,-63.45367294625,True,1.000014170375793,0.03090444467073923,5.69182430834396e-07
3033,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.21599518349494629,-55.1523292975,True,1.0002224006256757,0.7958793858458619,4.0247275657524445e-07
3034,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9292002640010769,-65.48221631125,True,1.0001667058722683,,1.8451333228258744
3035,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9292002640010769,-65.555036235,True,1.0002497651769078,,2.4524995878439473
3036,Ma1Ea7-Pb8I24,2x2x2,Ma,Ea,1,7,8,0.9292002640010769,-65.43636478625,True,1.0004314272308106,,2.4432590634754403
3037,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.6834463248739733,-61.35348916875,True,1.000159964021683,0.551585465036674,2.84591215417198e-07
3038,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05835190445230032,-50.98631784875,True,1.000008761815307,,8.97315202502401
3039,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.05835190445230032,-51.00993746125,True,1.0000072767821737,0.025555722049229974,2.84591215417198e-07
3040,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.24713037335768784,-55.11876123625,True,1.0001353285681276,0.4827178015041012,3.1406160070670963e-07
3041,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.516639424118746,-59.2689416675,True,1.0000162505307069,,4.507803474369817
3042,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.24713037335768784,-55.14878874,True,1.0003379547815274,1.1673174810523517,0.0
3043,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.31853992243305373,-57.20739752625,True,1.0000403778476104,0.13531229320888402,4.0247275657524445e-07
3044,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.31853992243305373,-57.20374855875,True,1.0000542947985842,0.17856172104244383,2.84591215417198e-07
3045,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.26113177314952907,-55.14159352125,True,1.0002010632240064,0.7137245381959809,4.977354275804739e-07
3046,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.31853992243305373,-57.23832591375,True,1.000220641523412,0.7843217757953012,0.0
3047,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.31853992243305373,-57.20556638125,True,1.0002980868900329,1.042858055575622,2.84591215417198e-07
3048,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.324626799266275,-57.19122317125,True,1.0000737936591846,,1.8567476913873326
3049,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.324626799266275,-57.19592046875,True,1.000033585006321,,2.12760215068621
3050,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.23955086602428965,-55.12968836,True,1.0001804056340733,,8.438308205696218
3051,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.324626799266275,-57.21043169875,True,1.000077758550205,0.2641446609675828,6.148844644889103e-07
3052,Ma5Ea3-Pb8I24,2x2x2,Ma,Ea,5,3,8,0.324626799266275,-57.1962351275,True,1.0001753783370662,0.6065845686531137,7.11478038542995e-08
3053,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829491027041751,-67.5869731975,True,1.0007718995200872,2.6964698120410664,7.11478038542995e-08
3054,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829491027041751,-67.53863895625,True,1.0001773067143385,0.5510351096404664,4.0247275657524445e-07
3055,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829491027041751,-67.594658505,True,1.0006088190636948,2.1688186282558855,2.0327943958371286e-07
3056,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829491027041751,-67.55313293125,True,1.0005889304209457,93.90451917199881,1.825512790162469
3057,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9829491027041751,-67.557021415,True,1.0001028387438013,0.2659858623364738,5.69182430834396e-07
3058,Ma8Ea0-Pb8I24,2x2x2,Ma,Ea,8,0,8,0.06226758159744694,-51.00041852625,True,1.0000066789521196,0.02074377877719664,2.84591215417198e-07
3059,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.6988121376570983,-63.39012637375,True,1.000048145962734,0.1543888858037733,4.0247275657524445e-07
3060,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.646541704145861,-61.35337902375,True,1.0000000896216639,,3.748475109302495
3061,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.646541704145861,-61.3211164325,True,1.0001634656355238,0.508433794447181,2.84591215417198e-07
3062,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.646541704145861,-61.3256025925,True,1.000272233392522,,4.214518588780433
3063,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4756560023422126,-59.27476588625,True,1.0000549146344722,0.1754437003714019,0.0
3064,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4756560023422126,-59.27582186875,True,1.0001080206318758,,2.1192206092923254
3065,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7263743544555288,-63.4354321725,True,1.0005364919876818,,2.081752426529546
3066,Ma4Ea4-Pb8I24,2x2x2,Ma,Ea,4,4,8,0.4756560023422126,-59.27082705125,True,1.000231656843812,0.8062443385571301,3.904125989127612e-07
3067,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.7263743544555288,-63.4283440425,True,1.0002486522187342,92.82525009221347,1.8429899872698385
3068,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9732351480681173,-67.53853749375,True,1.000623784936109,2.211382037529481,2.6831517105016295e-07
3069,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9732351480681173,-67.59808537,True,1.0001097243779724,0.36307095919402366,4.590063115221955e-07
3070,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9732351480681173,-67.55109728875,True,1.000518868037634,1.7356772560657574,4.4769960053280527e-07
3071,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9732351480681173,-67.549132175,True,1.0001227505378047,0.36045556588096783,2.84591215417198e-07
3072,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9732351480681173,-67.5710789125,True,1.0001862296750457,0.6497628030977031,4.670825336574743e-07
3073,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.09297329927349529,-53.04936910625,True,1.0000081636640132,0.028453862984412378,3.3511187591350355e-07
3074,Ma6Ea2-Pb8I24,2x2x2,Ma,Ea,6,2,8,0.219620077425006,-55.141686825,True,1.0000392809154626,,4.969615585293188
3075,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.734407070329981,-63.4182743875,True,1.0002338142381166,,10.54972605391716
3076,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.734407070329981,-63.47491619,True,1.000060532885368,0.19394470859031138,0.0
3077,Ma2Ea6-Pb8I24,2x2x2,Ma,Ea,2,6,8,0.734407070329981,-63.45578599875,True,1.0001280633713892,0.4323741826103697,3.2388506246988015e-07
3078,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.17233009480039196,-53.05662292125,True,1.0000380219886944,0.13362716286896412,1.7075472925031877e-07
3079,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.620340844222775,-61.36468180625,True,1.000045732509319,0.1307405879356438,1.0672170578144923e-07
3080,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.620340844222775,-61.36968418,True,1.0006091721774737,2.1701030826004852,2.84591215417198e-07
3081,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.620340844222775,-61.349906005,True,1.0001224755466351,0.4234255196614256,3.7300237128573284e-07
3082,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.620340844222775,-61.3677817175,True,1.0000192378963018,0.06293373353153141,2.84591215417198e-07
3083,Ma7Ea1-Pb8I24,2x2x2,Ma,Ea,7,1,8,0.1047741444517617,-53.05741081625,True,1.0000114042291672,,2.1343749604060394
3084,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5645515144600634,-61.28691737125,True,1.0001802483025342,,2.4638346665085185
3085,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5645515144600634,-61.34122254375,True,1.000136491859061,0.4679670468313611,0.0
3086,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5645515144600634,-61.3614462875,True,1.0005684001544106,1.9682534078089802,2.84591215417198e-07
3087,Ma3Ea5-Pb8I24,2x2x2,Ma,Ea,3,5,8,0.5645515144600634,-61.35024338875,True,1.0000174800784754,0.037488936622090276,4.0247275657524445e-07
3088,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9989233182025717,-67.5348484025,True,1.0004547076612518,,4.182629280565686
3089,Ma0Ea8-Pb8I24,2x2x2,Ma,Ea,0,8,8,0.9989233182025717,-67.5957310225,True,1.000428450303518,,2.447919127558284
